iso2,year,column,cases,sex,age
LT,1996,new_sp_m5564,133,m,55-64
LT,1997,new_sp_m5564,146,m,55-64
LT,1998,new_sp_m5564,81,m,55-64
LT,1999,new_sp_m5564,91,m,55-64
LT,2000,new_sp_m5564,74,m,55-64
LT,2001,new_sp_m5564,88,m,55-64
LT,2002,new_sp_m5564,88,m,55-64
LT,2003,new_sp_m5564,107,m,55-64
LT,2004,new_sp_m5564,92,m,55-64
LT,2005,new_sp_m5564,108,m,55-64
LT,2006,new_sp_m5564,107,m,55-64
LT,2007,new_sp_m5564,109,m,55-64
LT,2008,new_sp_m5564,104,m,55-64
LU,1996,new_sp_m5564,3,m,55-64
LU,1997,new_sp_m5564,2,m,55-64
LU,1998,new_sp_m5564,2,m,55-64
LU,2001,new_sp_m5564,0,m,55-64
LU,2002,new_sp_m5564,2,m,55-64
LU,2003,new_sp_m5564,2,m,55-64
LU,2004,new_sp_m5564,1,m,55-64
LU,2005,new_sp_m5564,1,m,55-64
LU,2006,new_sp_m5564,2,m,55-64
LU,2007,new_sp_m5564,0,m,55-64
LU,2008,new_sp_m5564,0,m,55-64
LV,1995,new_sp_m5564,40,m,55-64
LV,1996,new_sp_m5564,67,m,55-64
LV,1997,new_sp_m5564,61,m,55-64
LV,1998,new_sp_m5564,68,m,55-64
LV,1999,new_sp_m5564,57,m,55-64
LV,2000,new_sp_m5564,64,m,55-64
LV,2001,new_sp_m5564,64,m,55-64
LV,2002,new_sp_m5564,64,m,55-64
LV,2003,new_sp_m5564,59,m,55-64
LV,2004,new_sp_m5564,53,m,55-64
LV,2005,new_sp_m5564,55,m,55-64
LV,2006,new_sp_m5564,51,m,55-64
LV,2007,new_sp_m5564,49,m,55-64
LV,2008,new_sp_m5564,47,m,55-64
LY,1995,new_sp_m5564,22,m,55-64
LY,1996,new_sp_m5564,28,m,55-64
LY,1999,new_sp_m5564,36,m,55-64
LY,2000,new_sp_m5564,29,m,55-64
LY,2003,new_sp_m5564,25,m,55-64
LY,2004,new_sp_m5564,24,m,55-64
LY,2005,new_sp_m5564,19,m,55-64
LY,2006,new_sp_m5564,23,m,55-64
LY,2007,new_sp_m5564,12,m,55-64
LY,2008,new_sp_m5564,24,m,55-64
MA,1995,new_sp_m5564,573,m,55-64
MA,1996,new_sp_m5564,602,m,55-64
MA,1997,new_sp_m5564,591,m,55-64
MA,1998,new_sp_m5564,560,m,55-64
MA,1999,new_sp_m5564,559,m,55-64
MA,2000,new_sp_m5564,485,m,55-64
MA,2001,new_sp_m5564,561,m,55-64
MA,2002,new_sp_m5564,525,m,55-64
MA,2003,new_sp_m5564,525,m,55-64
MA,2004,new_sp_m5564,533,m,55-64
MA,2005,new_sp_m5564,580,m,55-64
MA,2006,new_sp_m5564,527,m,55-64
MA,2007,new_sp_m5564,545,m,55-64
MA,2008,new_sp_m5564,633,m,55-64
MC,1999,new_sp_m5564,0,m,55-64
MD,1995,new_sp_m5564,65,m,55-64
MD,1996,new_sp_m5564,9,m,55-64
MD,1997,new_sp_m5564,35,m,55-64
MD,1998,new_sp_m5564,36,m,55-64
MD,1999,new_sp_m5564,29,m,55-64
MD,2000,new_sp_m5564,13,m,55-64
MD,2001,new_sp_m5564,62,m,55-64
MD,2002,new_sp_m5564,49,m,55-64
MD,2003,new_sp_m5564,62,m,55-64
MD,2004,new_sp_m5564,89,m,55-64
MD,2005,new_sp_m5564,106,m,55-64
MD,2006,new_sp_m5564,106,m,55-64
MD,2007,new_sp_m5564,107,m,55-64
MD,2008,new_sp_m5564,105,m,55-64
ME,2005,new_sp_m5564,4,m,55-64
ME,2006,new_sp_m5564,9,m,55-64
ME,2007,new_sp_m5564,1,m,55-64
ME,2008,new_sp_m5564,5,m,55-64
MG,1995,new_sp_m5564,423,m,55-64
MG,1996,new_sp_m5564,484,m,55-64
MG,1998,new_sp_m5564,485,m,55-64
MG,2001,new_sp_m5564,613,m,55-64
MG,2002,new_sp_m5564,609,m,55-64
MG,2003,new_sp_m5564,723,m,55-64
MG,2004,new_sp_m5564,495,m,55-64
MG,2005,new_sp_m5564,582,m,55-64
MG,2006,new_sp_m5564,766,m,55-64
MG,2007,new_sp_m5564,823,m,55-64
MG,2008,new_sp_m5564,836,m,55-64
MH,1996,new_sp_m5564,3,m,55-64
MH,1998,new_sp_m5564,1,m,55-64
MH,1999,new_sp_m5564,6,m,55-64
MH,2000,new_sp_m5564,5,m,55-64
MH,2001,new_sp_m5564,2,m,55-64
MH,2002,new_sp_m5564,2,m,55-64
MH,2003,new_sp_m5564,2,m,55-64
MH,2004,new_sp_m5564,2,m,55-64
MH,2005,new_sp_m5564,1,m,55-64
MH,2006,new_sp_m5564,3,m,55-64
MH,2007,new_sp_m5564,1,m,55-64
MH,2008,new_sp_m5564,0,m,55-64
MK,1995,new_sp_m5564,29,m,55-64
MK,1996,new_sp_m5564,25,m,55-64
MK,1997,new_sp_m5564,21,m,55-64
MK,1998,new_sp_m5564,21,m,55-64
MK,1999,new_sp_m5564,15,m,55-64
MK,2000,new_sp_m5564,20,m,55-64
MK,2001,new_sp_m5564,21,m,55-64
MK,2002,new_sp_m5564,22,m,55-64
MK,2003,new_sp_m5564,17,m,55-64
MK,2004,new_sp_m5564,21,m,55-64
MK,2005,new_sp_m5564,18,m,55-64
MK,2006,new_sp_m5564,18,m,55-64
MK,2007,new_sp_m5564,21,m,55-64
MK,2008,new_sp_m5564,15,m,55-64
ML,1995,new_sp_m5564,138,m,55-64
ML,1996,new_sp_m5564,157,m,55-64
ML,1997,new_sp_m5564,255,m,55-64
ML,1998,new_sp_m5564,205,m,55-64
ML,1999,new_sp_m5564,216,m,55-64
ML,2000,new_sp_m5564,235,m,55-64
ML,2002,new_sp_m5564,151,m,55-64
ML,2003,new_sp_m5564,201,m,55-64
ML,2004,new_sp_m5564,219,m,55-64
ML,2005,new_sp_m5564,263,m,55-64
ML,2006,new_sp_m5564,272,m,55-64
ML,2007,new_sp_m5564,291,m,55-64
ML,2008,new_sp_m5564,314,m,55-64
MM,1995,new_sp_m5564,677,m,55-64
MM,1996,new_sp_m5564,798,m,55-64
MM,1997,new_sp_m5564,753,m,55-64
MM,1998,new_sp_m5564,763,m,55-64
MM,1999,new_sp_m5564,833,m,55-64
MM,2000,new_sp_m5564,1235,m,55-64
MM,2001,new_sp_m5564,1443,m,55-64
MM,2002,new_sp_m5564,1671,m,55-64
MM,2003,new_sp_m5564,1974,m,55-64
MM,2004,new_sp_m5564,2271,m,55-64
MM,2005,new_sp_m5564,2557,m,55-64
MM,2006,new_sp_m5564,2988,m,55-64
MM,2007,new_sp_m5564,3152,m,55-64
MM,2008,new_sp_m5564,3312,m,55-64
MN,1994,new_sp_m5564,6,m,55-64
MN,1995,new_sp_m5564,13,m,55-64
MN,1996,new_sp_m5564,24,m,55-64
MN,1997,new_sp_m5564,32,m,55-64
MN,1998,new_sp_m5564,32,m,55-64
MN,1999,new_sp_m5564,34,m,55-64
MN,2000,new_sp_m5564,38,m,55-64
MN,2001,new_sp_m5564,45,m,55-64
MN,2002,new_sp_m5564,57,m,55-64
MN,2003,new_sp_m5564,55,m,55-64
MN,2004,new_sp_m5564,54,m,55-64
MN,2005,new_sp_m5564,52,m,55-64
MN,2006,new_sp_m5564,64,m,55-64
MN,2007,new_sp_m5564,48,m,55-64
MN,2008,new_sp_m5564,59,m,55-64
MO,1995,new_sp_m5564,12,m,55-64
MO,1996,new_sp_m5564,16,m,55-64
MO,1997,new_sp_m5564,34,m,55-64
MO,1998,new_sp_m5564,28,m,55-64
MO,2000,new_sp_m5564,9,m,55-64
MO,2001,new_sp_m5564,11,m,55-64
MO,2002,new_sp_m5564,17,m,55-64
MO,2003,new_sp_m5564,9,m,55-64
MO,2004,new_sp_m5564,12,m,55-64
MO,2005,new_sp_m5564,17,m,55-64
MO,2006,new_sp_m5564,19,m,55-64
MO,2007,new_sp_m5564,16,m,55-64
MO,2008,new_sp_m5564,19,m,55-64
MP,1995,new_sp_m5564,3,m,55-64
MP,1996,new_sp_m5564,1,m,55-64
MP,1998,new_sp_m5564,2,m,55-64
MP,2000,new_sp_m5564,3,m,55-64
MP,2001,new_sp_m5564,2,m,55-64
MP,2002,new_sp_m5564,5,m,55-64
MP,2003,new_sp_m5564,0,m,55-64
MP,2004,new_sp_m5564,1,m,55-64
MP,2005,new_sp_m5564,1,m,55-64
MP,2006,new_sp_m5564,0,m,55-64
MP,2007,new_sp_m5564,0,m,55-64
MP,2008,new_sp_m5564,0,m,55-64
MR,1997,new_sp_m5564,232,m,55-64
MR,1999,new_sp_m5564,113,m,55-64
MR,2004,new_sp_m5564,129,m,55-64
MR,2006,new_sp_m5564,106,m,55-64
MR,2007,new_sp_m5564,139,m,55-64
MR,2008,new_sp_m5564,107,m,55-64
MS,2003,new_sp_m5564,0,m,55-64
MS,2004,new_sp_m5564,0,m,55-64
MT,1995,new_sp_m5564,0,m,55-64
MT,1996,new_sp_m5564,2,m,55-64
MT,1997,new_sp_m5564,0,m,55-64
MT,1998,new_sp_m5564,0,m,55-64
MT,1999,new_sp_m5564,5,m,55-64
MT,2000,new_sp_m5564,0,m,55-64
MT,2002,new_sp_m5564,1,m,55-64
MT,2003,new_sp_m5564,0,m,55-64
MT,2004,new_sp_m5564,0,m,55-64
MT,2005,new_sp_m5564,1,m,55-64
MT,2006,new_sp_m5564,0,m,55-64
MT,2007,new_sp_m5564,1,m,55-64
MT,2008,new_sp_m5564,0,m,55-64
MU,1995,new_sp_m5564,13,m,55-64
MU,1998,new_sp_m5564,10,m,55-64
MU,1999,new_sp_m5564,12,m,55-64
MU,2000,new_sp_m5564,14,m,55-64
MU,2002,new_sp_m5564,7,m,55-64
MU,2003,new_sp_m5564,11,m,55-64
MU,2004,new_sp_m5564,4,m,55-64
MU,2005,new_sp_m5564,10,m,55-64
MU,2006,new_sp_m5564,12,m,55-64
MU,2007,new_sp_m5564,9,m,55-64
MU,2008,new_sp_m5564,7,m,55-64
MV,1995,new_sp_m5564,10,m,55-64
MV,1996,new_sp_m5564,14,m,55-64
MV,1997,new_sp_m5564,9,m,55-64
MV,1998,new_sp_m5564,6,m,55-64
MV,1999,new_sp_m5564,7,m,55-64
MV,2000,new_sp_m5564,5,m,55-64
MV,2001,new_sp_m5564,7,m,55-64
MV,2002,new_sp_m5564,5,m,55-64
MV,2003,new_sp_m5564,9,m,55-64
MV,2004,new_sp_m5564,5,m,55-64
MV,2005,new_sp_m5564,6,m,55-64
MV,2006,new_sp_m5564,3,m,55-64
MV,2007,new_sp_m5564,6,m,55-64
MV,2008,new_sp_m5564,6,m,55-64
MW,1995,new_sp_m5564,215,m,55-64
MW,1996,new_sp_m5564,224,m,55-64
MW,1997,new_sp_m5564,254,m,55-64
MW,1998,new_sp_m5564,281,m,55-64
MW,1999,new_sp_m5564,239,m,55-64
MW,2000,new_sp_m5564,245,m,55-64
MW,2001,new_sp_m5564,230,m,55-64
MW,2003,new_sp_m5564,209,m,55-64
MW,2004,new_sp_m5564,264,m,55-64
MW,2005,new_sp_m5564,279,m,55-64
MW,2006,new_sp_m5564,256,m,55-64
MW,2007,new_sp_m5564,233,m,55-64
MW,2008,new_sp_m5564,280,m,55-64
MX,1996,new_sp_m5564,708,m,55-64
MX,1998,new_sp_m5564,813,m,55-64
MX,1999,new_sp_m5564,880,m,55-64
MX,2000,new_sp_m5564,972,m,55-64
MX,2001,new_sp_m5564,1229,m,55-64
MX,2002,new_sp_m5564,986,m,55-64
MX,2003,new_sp_m5564,1005,m,55-64
MX,2004,new_sp_m5564,958,m,55-64
MX,2005,new_sp_m5564,1042,m,55-64
MX,2006,new_sp_m5564,1012,m,55-64
MX,2007,new_sp_m5564,942,m,55-64
MX,2008,new_sp_m5564,1004,m,55-64
MY,1995,new_sp_m5564,374,m,55-64
MY,1996,new_sp_m5564,671,m,55-64
MY,1997,new_sp_m5564,380,m,55-64
MY,1998,new_sp_m5564,426,m,55-64
MY,1999,new_sp_m5564,902,m,55-64
MY,2000,new_sp_m5564,814,m,55-64
MY,2001,new_sp_m5564,934,m,55-64
MY,2002,new_sp_m5564,758,m,55-64
MY,2003,new_sp_m5564,1438,m,55-64
MY,2004,new_sp_m5564,1440,m,55-64
MY,2005,new_sp_m5564,1427,m,55-64
MY,2006,new_sp_m5564,443,m,55-64
MY,2007,new_sp_m5564,1394,m,55-64
MY,2008,new_sp_m5564,1599,m,55-64
MZ,1995,new_sp_m5564,664,m,55-64
MZ,1996,new_sp_m5564,639,m,55-64
MZ,1997,new_sp_m5564,666,m,55-64
,1995,new_sp_m5564,21,m,55-64
,1996,new_sp_m5564,137,m,55-64
,1997,new_sp_m5564,161,m,55-64
,1998,new_sp_m5564,148,m,55-64
,1999,new_sp_m5564,135,m,55-64
,2000,new_sp_m5564,147,m,55-64
,2001,new_sp_m5564,150,m,55-64
,2002,new_sp_m5564,146,m,55-64
,2003,new_sp_m5564,196,m,55-64
,2004,new_sp_m5564,159,m,55-64
,2005,new_sp_m5564,146,m,55-64
,2006,new_sp_m5564,174,m,55-64
,2007,new_sp_m5564,149,m,55-64
,2008,new_sp_m5564,149,m,55-64
NC,1995,new_sp_m5564,2,m,55-64
NC,1996,new_sp_m5564,8,m,55-64
NC,1999,new_sp_m5564,1,m,55-64
NC,2000,new_sp_m5564,3,m,55-64
NC,2001,new_sp_m5564,6,m,55-64
NC,2002,new_sp_m5564,1,m,55-64
NC,2003,new_sp_m5564,1,m,55-64
NC,2004,new_sp_m5564,1,m,55-64
NC,2005,new_sp_m5564,3,m,55-64
NC,2007,new_sp_m5564,3,m,55-64
NC,2008,new_sp_m5564,1,m,55-64
NE,1997,new_sp_m5564,58,m,55-64
NE,1998,new_sp_m5564,159,m,55-64
NE,2000,new_sp_m5564,151,m,55-64
NE,2003,new_sp_m5564,299,m,55-64
NE,2005,new_sp_m5564,350,m,55-64
NE,2006,new_sp_m5564,359,m,55-64
NE,2007,new_sp_m5564,405,m,55-64
NE,2008,new_sp_m5564,429,m,55-64
NG,1995,new_sp_m5564,611,m,55-64
NG,1996,new_sp_m5564,486,m,55-64
NG,1997,new_sp_m5564,436,m,55-64
NG,1998,new_sp_m5564,451,m,55-64
NG,2000,new_sp_m5564,566,m,55-64
NG,2001,new_sp_m5564,654,m,55-64
NG,2002,new_sp_m5564,696,m,55-64
NG,2003,new_sp_m5564,1139,m,55-64
NG,2004,new_sp_m5564,1310,m,55-64
NG,2005,new_sp_m5564,1464,m,55-64
NG,2006,new_sp_m5564,1431,m,55-64
NG,2007,new_sp_m5564,1853,m,55-64
NG,2008,new_sp_m5564,1987,m,55-64
NI,1995,new_sp_m5564,96,m,55-64
NI,1996,new_sp_m5564,94,m,55-64
NI,1997,new_sp_m5564,90,m,55-64
NI,1998,new_sp_m5564,94,m,55-64
NI,1999,new_sp_m5564,75,m,55-64
NI,2000,new_sp_m5564,64,m,55-64
NI,2001,new_sp_m5564,75,m,55-64
NI,2002,new_sp_m5564,73,m,55-64
NI,2003,new_sp_m5564,68,m,55-64
NI,2004,new_sp_m5564,87,m,55-64
NI,2005,new_sp_m5564,61,m,55-64
NI,2006,new_sp_m5564,90,m,55-64
NI,2007,new_sp_m5564,77,m,55-64
NI,2008,new_sp_m5564,90,m,55-64
NL,1995,new_sp_m5564,9,m,55-64
NL,1996,new_sp_m5564,21,m,55-64
NL,1997,new_sp_m5564,12,m,55-64
NL,1998,new_sp_m5564,11,m,55-64
NL,1999,new_sp_m5564,12,m,55-64
NL,2000,new_sp_m5564,10,m,55-64
NL,2001,new_sp_m5564,12,m,55-64
NL,2002,new_sp_m5564,7,m,55-64
NL,2003,new_sp_m5564,15,m,55-64
NL,2004,new_sp_m5564,22,m,55-64
NL,2005,new_sp_m5564,14,m,55-64
NL,2006,new_sp_m5564,17,m,55-64
NL,2007,new_sp_m5564,15,m,55-64
NL,2008,new_sp_m5564,18,m,55-64
NO,1995,new_sp_m5564,5,m,55-64
NO,1996,new_sp_m5564,2,m,55-64
NO,1997,new_sp_m5564,2,m,55-64
NO,1998,new_sp_m5564,2,m,55-64
NO,1999,new_sp_m5564,1,m,55-64
NO,2000,new_sp_m5564,2,m,55-64
NO,2001,new_sp_m5564,1,m,55-64
NO,2002,new_sp_m5564,0,m,55-64
NO,2003,new_sp_m5564,2,m,55-64
NO,2004,new_sp_m5564,1,m,55-64
NO,2005,new_sp_m5564,4,m,55-64
NO,2006,new_sp_m5564,3,m,55-64
NO,2007,new_sp_m5564,1,m,55-64
NO,2008,new_sp_m5564,4,m,55-64
NP,1996,new_sp_m5564,738,m,55-64
NP,1998,new_sp_m5564,884,m,55-64
NP,1999,new_sp_m5564,1161,m,55-64
NP,2000,new_sp_m5564,1294,m,55-64
NP,2001,new_sp_m5564,1300,m,55-64
NP,2002,new_sp_m5564,1465,m,55-64
NP,2003,new_sp_m5564,1639,m,55-64
NP,2004,new_sp_m5564,1739,m,55-64
NP,2005,new_sp_m5564,1759,m,55-64
NP,2006,new_sp_m5564,1695,m,55-64
NP,2007,new_sp_m5564,1715,m,55-64
NP,2008,new_sp_m5564,1515,m,55-64
NR,1999,new_sp_m5564,1,m,55-64
NR,2003,new_sp_m5564,0,m,55-64
NR,2006,new_sp_m5564,0,m,55-64
NR,2007,new_sp_m5564,0,m,55-64
NR,2008,new_sp_m5564,0,m,55-64
NU,2004,new_sp_m5564,0,m,55-64
NU,2005,new_sp_m5564,0,m,55-64
NU,2006,new_sp_m5564,0,m,55-64
NU,2007,new_sp_m5564,0,m,55-64
NZ,1995,new_sp_m5564,7,m,55-64
NZ,1996,new_sp_m5564,3,m,55-64
NZ,1997,new_sp_m5564,4,m,55-64
NZ,1998,new_sp_m5564,7,m,55-64
NZ,1999,new_sp_m5564,8,m,55-64
NZ,2000,new_sp_m5564,10,m,55-64
NZ,2001,new_sp_m5564,2,m,55-64
NZ,2002,new_sp_m5564,4,m,55-64
NZ,2003,new_sp_m5564,8,m,55-64
NZ,2004,new_sp_m5564,5,m,55-64
NZ,2005,new_sp_m5564,5,m,55-64
NZ,2006,new_sp_m5564,3,m,55-64
NZ,2007,new_sp_m5564,4,m,55-64
NZ,2008,new_sp_m5564,10,m,55-64
OM,1995,new_sp_m5564,10,m,55-64
OM,1996,new_sp_m5564,8,m,55-64
OM,1997,new_sp_m5564,11,m,55-64
OM,1998,new_sp_m5564,9,m,55-64
OM,1999,new_sp_m5564,7,m,55-64
OM,2000,new_sp_m5564,9,m,55-64
OM,2001,new_sp_m5564,8,m,55-64
OM,2002,new_sp_m5564,26,m,55-64
OM,2003,new_sp_m5564,13,m,55-64
OM,2004,new_sp_m5564,12,m,55-64
OM,2005,new_sp_m5564,19,m,55-64
OM,2006,new_sp_m5564,12,m,55-64
OM,2007,new_sp_m5564,13,m,55-64
OM,2008,new_sp_m5564,14,m,55-64
PA,1995,new_sp_m5564,42,m,55-64
PA,1996,new_sp_m5564,44,m,55-64
PA,1997,new_sp_m5564,70,m,55-64
PA,1998,new_sp_m5564,3,m,55-64
PA,1999,new_sp_m5564,81,m,55-64
PA,2000,new_sp_m5564,27,m,55-64
PA,2001,new_sp_m5564,50,m,55-64
PA,2002,new_sp_m5564,68,m,55-64
PA,2003,new_sp_m5564,61,m,55-64
PA,2004,new_sp_m5564,65,m,55-64
PA,2005,new_sp_m5564,57,m,55-64
PA,2006,new_sp_m5564,48,m,55-64
PA,2007,new_sp_m5564,50,m,55-64
PA,2008,new_sp_m5564,55,m,55-64
PE,1995,new_sp_m5564,200,m,55-64
PE,1996,new_sp_m5564,190,m,55-64
PE,1997,new_sp_m5564,842,m,55-64
PE,1998,new_sp_m5564,831,m,55-64
PE,1999,new_sp_m5564,624,m,55-64
PE,2000,new_sp_m5564,801,m,55-64
PE,2001,new_sp_m5564,843,m,55-64
PE,2002,new_sp_m5564,164,m,55-64
PE,2003,new_sp_m5564,139,m,55-64
PE,2004,new_sp_m5564,747,m,55-64
PE,2005,new_sp_m5564,641,m,55-64
PE,2006,new_sp_m5564,884,m,55-64
PE,2007,new_sp_m5564,654,m,55-64
PE,2008,new_sp_m5564,608,m,55-64
PF,1996,new_sp_m5564,1,m,55-64
PF,1997,new_sp_m5564,5,m,55-64
PF,1998,new_sp_m5564,5,m,55-64
PF,1999,new_sp_m5564,2,m,55-64
PF,2000,new_sp_m5564,4,m,55-64
PF,2001,new_sp_m5564,4,m,55-64
PF,2002,new_sp_m5564,3,m,55-64
PF,2003,new_sp_m5564,4,m,55-64
PF,2004,new_sp_m5564,1,m,55-64
PF,2005,new_sp_m5564,4,m,55-64
PF,2006,new_sp_m5564,1,m,55-64
PF,2008,new_sp_m5564,2,m,55-64
PG,1996,new_sp_m5564,3,m,55-64
PG,1997,new_sp_m5564,2,m,55-64
PG,1998,new_sp_m5564,14,m,55-64
PG,1999,new_sp_m5564,3,m,55-64
PG,2000,new_sp_m5564,12,m,55-64
PG,2001,new_sp_m5564,9,m,55-64
PG,2002,new_sp_m5564,37,m,55-64
PG,2003,new_sp_m5564,32,m,55-64
PG,2004,new_sp_m5564,43,m,55-64
PG,2005,new_sp_m5564,48,m,55-64
PG,2006,new_sp_m5564,48,m,55-64
PG,2007,new_sp_m5564,50,m,55-64
PG,2008,new_sp_m5564,58,m,55-64
PH,1995,new_sp_m5564,47,m,55-64
PH,1996,new_sp_m5564,28,m,55-64
PH,1997,new_sp_m5564,238,m,55-64
PH,1998,new_sp_m5564,206,m,55-64
PH,2003,new_sp_m5564,6445,m,55-64
PH,2004,new_sp_m5564,7526,m,55-64
PH,2005,new_sp_m5564,7646,m,55-64
PH,2006,new_sp_m5564,8074,m,55-64
PH,2007,new_sp_m5564,8481,m,55-64
PH,2008,new_sp_m5564,8249,m,55-64
PK,1995,new_sp_m5564,124,m,55-64
PK,1998,new_sp_m5564,194,m,55-64
PK,1999,new_sp_m5564,162,m,55-64
PK,2000,new_sp_m5564,153,m,55-64
PK,2001,new_sp_m5564,496,m,55-64
PK,2002,new_sp_m5564,864,m,55-64
PK,2003,new_sp_m5564,1288,m,55-64
PK,2004,new_sp_m5564,2057,m,55-64
PK,2005,new_sp_m5564,3332,m,55-64
PK,2006,new_sp_m5564,4392,m,55-64
PK,2007,new_sp_m5564,6258,m,55-64
PK,2008,new_sp_m5564,6890,m,55-64
PL,1995,new_sp_m5564,369,m,55-64
PL,1996,new_sp_m5564,687,m,55-64
PL,1997,new_sp_m5564,374,m,55-64
PL,1998,new_sp_m5564,311,m,55-64
PL,1999,new_sp_m5564,305,m,55-64
PL,2000,new_sp_m5564,361,m,55-64
PL,2001,new_sp_m5564,275,m,55-64
PL,2002,new_sp_m5564,264,m,55-64
PL,2003,new_sp_m5564,305,m,55-64
PL,2004,new_sp_m5564,243,m,55-64
PL,2005,new_sp_m5564,292,m,55-64
PL,2006,new_sp_m5564,357,m,55-64
PL,2007,new_sp_m5564,344,m,55-64
PL,2008,new_sp_m5564,355,m,55-64
PR,1995,new_sp_m5564,9,m,55-64
PR,1996,new_sp_m5564,10,m,55-64
PR,1997,new_sp_m5564,13,m,55-64
PR,1998,new_sp_m5564,14,m,55-64
PR,1999,new_sp_m5564,11,m,55-64
PR,2000,new_sp_m5564,10,m,55-64
PR,2001,new_sp_m5564,6,m,55-64
PR,2002,new_sp_m5564,9,m,55-64
PR,2003,new_sp_m5564,12,m,55-64
PR,2004,new_sp_m5564,12,m,55-64
PR,2005,new_sp_m5564,7,m,55-64
PR,2006,new_sp_m5564,9,m,55-64
PR,2007,new_sp_m5564,10,m,55-64
PR,2008,new_sp_m5564,11,m,55-64
PS,1995,new_sp_m5564,0,m,55-64
PS,1996,new_sp_m5564,2,m,55-64
PS,2003,new_sp_m5564,0,m,55-64
PS,2005,new_sp_m5564,3,m,55-64
PS,2006,new_sp_m5564,1,m,55-64
PS,2007,new_sp_m5564,3,m,55-64
PS,2008,new_sp_m5564,2,m,55-64
PT,1995,new_sp_m5564,173,m,55-64
PT,1996,new_sp_m5564,158,m,55-64
PT,1997,new_sp_m5564,130,m,55-64
PT,1998,new_sp_m5564,141,m,55-64
PT,1999,new_sp_m5564,146,m,55-64
PT,2000,new_sp_m5564,140,m,55-64
PT,2001,new_sp_m5564,109,m,55-64
PT,2002,new_sp_m5564,129,m,55-64
PT,2003,new_sp_m5564,99,m,55-64
PT,2004,new_sp_m5564,98,m,55-64
PT,2005,new_sp_m5564,90,m,55-64
PT,2006,new_sp_m5564,94,m,55-64
PT,2007,new_sp_m5564,82,m,55-64
PT,2008,new_sp_m5564,80,m,55-64
PW,1995,new_sp_m5564,1,m,55-64
PW,1996,new_sp_m5564,2,m,55-64
PW,1997,new_sp_m5564,2,m,55-64
PW,1999,new_sp_m5564,2,m,55-64
PW,2002,new_sp_m5564,2,m,55-64
PW,2003,new_sp_m5564,1,m,55-64
PW,2004,new_sp_m5564,2,m,55-64
PW,2006,new_sp_m5564,0,m,55-64
PW,2007,new_sp_m5564,1,m,55-64
PY,1995,new_sp_m5564,57,m,55-64
PY,1996,new_sp_m5564,63,m,55-64
PY,1997,new_sp_m5564,58,m,55-64
PY,1998,new_sp_m5564,66,m,55-64
PY,1999,new_sp_m5564,69,m,55-64
PY,2000,new_sp_m5564,80,m,55-64
PY,2001,new_sp_m5564,74,m,55-64
PY,2002,new_sp_m5564,78,m,55-64
PY,2003,new_sp_m5564,81,m,55-64
PY,2004,new_sp_m5564,103,m,55-64
PY,2005,new_sp_m5564,87,m,55-64
PY,2006,new_sp_m5564,124,m,55-64
PY,2007,new_sp_m5564,94,m,55-64
PY,2008,new_sp_m5564,91,m,55-64
QA,1995,new_sp_m5564,4,m,55-64
QA,1996,new_sp_m5564,3,m,55-64
QA,1997,new_sp_m5564,4,m,55-64
QA,1998,new_sp_m5564,4,m,55-64
QA,1999,new_sp_m5564,3,m,55-64
QA,2000,new_sp_m5564,2,m,55-64
QA,2001,new_sp_m5564,0,m,55-64
QA,2002,new_sp_m5564,1,m,55-64
QA,2003,new_sp_m5564,5,m,55-64
QA,2004,new_sp_m5564,10,m,55-64
QA,2005,new_sp_m5564,5,m,55-64
QA,2006,new_sp_m5564,6,m,55-64
QA,2007,new_sp_m5564,4,m,55-64
QA,2008,new_sp_m5564,10,m,55-64
RO,1995,new_sp_m5564,1751,m,55-64
RO,1996,new_sp_m5564,1236,m,55-64
RO,1997,new_sp_m5564,1116,m,55-64
RO,1998,new_sp_m5564,1011,m,55-64
RO,1999,new_sp_m5564,918,m,55-64
RO,2000,new_sp_m5564,916,m,55-64
RO,2001,new_sp_m5564,975,m,55-64
RO,2002,new_sp_m5564,854,m,55-64
RO,2003,new_sp_m5564,836,m,55-64
RO,2004,new_sp_m5564,917,m,55-64
RO,2005,new_sp_m5564,952,m,55-64
RO,2006,new_sp_m5564,847,m,55-64
RO,2007,new_sp_m5564,889,m,55-64
RO,2008,new_sp_m5564,977,m,55-64
RS,2005,new_sp_m5564,112,m,55-64
RS,2006,new_sp_m5564,83,m,55-64
RS,2007,new_sp_m5564,94,m,55-64
RS,2008,new_sp_m5564,112,m,55-64
RU,1996,new_sp_m5564,36,m,55-64
RU,1997,new_sp_m5564,77,m,55-64
RU,1998,new_sp_m5564,81,m,55-64
RU,1999,new_sp_m5564,1618,m,55-64
RU,2000,new_sp_m5564,151,m,55-64
RU,2001,new_sp_m5564,2026,m,55-64
RU,2002,new_sp_m5564,2074,m,55-64
RU,2003,new_sp_m5564,2014,m,55-64
RU,2004,new_sp_m5564,2167,m,55-64
RU,2006,new_sp_m5564,2440,m,55-64
RU,2007,new_sp_m5564,2491,m,55-64
RU,2008,new_sp_m5564,2687,m,55-64
RW,1996,new_sp_m5564,85,m,55-64
RW,1997,new_sp_m5564,87,m,55-64
RW,1999,new_sp_m5564,70,m,55-64
RW,2000,new_sp_m5564,129,m,55-64
